Latitude,Longitude,Pycnopodia_helianthoides logistic values
-2615826.457,3048020.821,0.65664977
-3592206.287,3058240.232,0.27381283
-2934192.157,2995946.758,0.5253461
-1848254.984,1294051.558,0.38331646
-3559085.656,2996451.166,0.34455442
-2047520.757,1318365.578,0.47401032
-2680543.91,2998059.49,0.10014666
-2170465.521,720023.0361,9.711657E-4
-1876715.94,1280527.667,0.48020297
-3775159.86,3132625.601,0.5902391
-1811681.342,-1133059.594,0.0011129332
-2061369.076,907404.1302,0.48385
-1881390.584,1232560.03,0.5695589
-2009113.159,-513211.9552,0.011565871
-2054815.996,968094.295,0.33751482
-2119473.851,-374257.1127,0.8039511
-3528913.801,3101440.058,0.3323744
-1887784.437,1236441.637,0.6583446
-2945915.483,3098097.983,0.3309108
-2082911.209,907101.2128,0.004512012
-3605302.637,3007401.147,0.58758473
-1833756.589,1256100.745,0.59094983
-1884025.999,-607316.8544,0.62639767
-1901935.976,-626825.2502,0.0042630574
-3734167.756,3090129.414,0.39737785
-2058888.971,874133.6239,0.7442918
-1855006.826,1316093.659,0.39513174
-1902065.577,1386620.623,0.17060211
-1862014.173,1238670.309,0.514659
-2240488.847,258861.1928,4.622266E-4
-1907424.905,-649007.0815,0.22413744
-1836657.485,1258344.918,0.59094983
-3997359.514,3139489.809,0.027023697
-1992276.712,1368450.663,0.69660157
-1824738.658,1277251.992,0.4858176
-2202029.644,30476.32767,0.7130284
-2069552.672,-504397.5551,0.47854263
-3110352.387,2981355.446,0.60047615
-2111908.764,1666649.181,0.59680766
-3990418.439,3259039.431,1.0396908E-4
-3847242.382,3061417.335,0.010944518
-1926700.043,1425792.759,0.47649875
-2704753.692,3126609.432,0.69146395
-1864205.08,1230368.482,0.5287908
-3169522.187,2972579.511,0.4174833
-1832817.1,-1205663.982,0.5852002
-1872006.416,1224957.805,0.5965472
-2003582.46,-507682.0503,0.011565871
-2053150.343,999845.6728,0.39038417
-1965671.865,-507473.4342,0.0038083976
-2204389.973,613325.5628,8.792266E-4
-3018258.105,3004160.656,0.4840004
-3053945.643,3046749.834,0.4421816
-1956436.849,-539903.772,0.02126473
-1864967.932,1337417.467,0.11380166
-1874369.781,1362388.177,0.09985005
-3013534.208,2962483.715,0.4947978
-2436408.002,2871607.631,0.22969025
-1835138.417,1277186.526,0.43803662
-1877940.854,1238830.923,0.5695589
-2168241.459,-131531.4883,0.7868742
-2152752.625,-93042.71331,0.7173296
-1851838.633,1234467.704,0.6263599
-2984871.883,2961292.837,0.113445915
-3581946.81,3022465.016,0.15429042
-2749908.786,3095323.139,0.5534622
-2104940.922,1661456.463,0.4345089
-1899815.134,1245081.109,0.4503797
-3034994.843,3040390.107,0.46186218
-2085947.013,887648.6112,0.16802354
-3459587.954,3054027.0,0.49266315
-1854608.368,1286879.931,0.36250913
-1881999.575,1239926.525,0.5695589
-1867826.178,1341034.266,0.11380166
-1855093.381,1299035.912,0.42760605
-4030727.547,3166967.342,0.3661662
-1846599.418,-1181357.203,0.14425373
-2302012.898,2408253.962,0.14925778
-1963629.768,-533069.6726,0.05145244
-2157943.401,688454.7415,0.5440996
-2900317.081,2961322.854,0.036499105
-1893838.28,-711992.0166,0.075740315
-1874939.498,1278910.013,0.48020297
-2824692.79,3069985.907,0.59951305
-1882465.172,1250984.474,0.49497366
-2034046.123,1281246.382,0.4510377
-2122589.051,-251709.4718,0.77715594
-1966036.683,-494052.2249,0.025721246
-1936592.513,-642974.2362,0.0020270788
-2175747.709,707402.0232,0.003999321
-2082373.094,842158.6146,0.6585076
-1874410.201,-647894.0084,0.7715862
-1831144.334,1312575.49,0.5393712
-2022160.726,1163195.95,0.56117666
-1993969.487,-466226.162,0.21197477
-1862128.746,1278655.946,0.46969792
-1858953.651,1257407.906,0.46445617
-1892822.846,1256422.552,0.530289
-2140648.176,1697498.399,0.49101484
-1889601.968,-583101.9242,0.3699996
-2135504.551,809923.2271,0.652348
-2954806.141,2945547.423,0.0044947513
-2023215.382,1134070.392,0.6046465
-2054685.025,-442600.0546,0.7565838
-1841411.391,1309286.313,0.5393712
-1894795.496,1262651.435,0.61420894
-1847318.928,1225208.193,0.49449962
-2090925.713,-379824.2113,0.76923776
-1893684.874,-622549.3403,0.26006395
-1895349.435,1398509.803,0.1201721
-1850819.974,1213311.16,0.45442852
-1902905.724,1240247.279,0.4503797
-2524280.657,2926703.86,0.0032763095
-1887415.3,1261805.11,0.61420894
-3353728.121,3023935.352,0.51343834
-2060161.89,856704.6109,0.76496524
-2884193.924,3063586.678,0.18700582
-2268269.035,2287202.68,0.5675833
-1846604.872,1202801.245,0.535195
-1879310.119,1382375.11,0.39161217
-1946705.436,1463013.414,0.47442126
-2175862.977,709133.8124,0.003999321
-2948758.692,3075748.533,0.30550146
-1888900.057,1267546.785,0.61420894
-2623547.054,3045717.867,0.5633087
-2120235.613,1587725.623,0.55559987
-2230744.076,315504.8806,0.08085553
-2809934.093,3103056.391,0.24413231
-1868324.738,1303750.298,0.44199938
-2011224.522,1348446.988,0.64692634
-2160208.045,-61609.58017,0.7615724
-2122066.387,-258969.56,0.70368344
-2201094.6,-29587.86778,0.6745214
-1860816.499,1233905.613,0.514659
-2503609.431,2895620.792,0.32961634
-2234356.046,241887.0643,0.648529
-2196334.237,109917.7881,0.70315236
-1916163.44,1420720.296,0.549301
-2127795.014,-396589.4529,0.0010772484
-2476580.896,2931344.851,0.7178385
-1863293.176,1352822.903,0.04040892
-3726344.486,3059502.376,0.49260294
-2229092.295,260214.977,0.42694882
-4042768.52,3154895.875,0.026077792
-2735667.878,3011220.757,0.38980186
-1856192.793,1291248.168,0.36250913
-2004294.02,-460485.2592,0.12560315
-1879053.135,1351966.324,0.32200742
-2280964.144,2556347.488,0.6811733
-1839278.827,1251521.693,0.59094983
-2305617.5,2210080.14,0.08934578
-2115215.893,875216.0865,0.026350452
-1852669.958,1250627.488,0.5293852
-2165973.723,-293172.53,6.5861316E-4
-1857023.88,1362876.867,0.12614594
-2723167.887,3091088.01,0.6285053
-3154852.918,3123787.141,0.25180417
-1957321.121,-500827.813,0.70625585
-1994355.734,1205403.52,0.66368896
-1892859.445,1249115.147,0.48085466
-1844013.693,1211121.374,0.45442852
-3443324.894,3077795.432,0.52294415
-1904815.664,1374848.696,0.5464837
-1832859.282,1281930.842,0.43803662
-2694887.589,3033762.423,0.63253415
-2145497.312,1618744.636,0.10466098
-1969021.97,1296921.069,0.15555538
-2099873.511,-404579.9095,0.0011527456
-3949646.814,3173040.883,0.55457866
-3352018.747,2962795.34,0.5873004
-1944688.901,-557979.0058,0.014549605
-1889928.098,-654394.3348,0.68330675
-3496565.04,2931452.216,0.0040819957
-1823965.691,1268401.739,0.38227138
-1859316.253,1305685.787,0.5468602
-2134759.094,-419144.333,0.011353856
-1845954.446,1239217.399,0.6263599
-2207935.693,92464.22946,0.72711784
-2119853.198,783545.1416,0.34223494
-1962397.466,-547121.5616,0.6878458
-2078649.668,820109.8532,0.7322685
-3115838.288,3108323.538,0.17789744
-2069762.119,1606368.52,0.64651334
-1865649.575,1351626.622,0.04040892
-2098484.997,1542579.889,0.67884856
-1860547.396,1294017.651,0.42760605
-2304428.805,2473569.369,0.15839468
-2014311.15,-529469.1545,0.12632364
-1865353.332,1292164.404,0.3891235
-1917341.802,1395216.236,0.53946614
-1857210.406,1227998.831,0.5816757
-3612899.674,3103522.683,0.70404655
-2158181.319,-231904.1982,0.0011448374
-1837351.903,1301118.642,0.54601395
-2961668.677,3115949.83,0.5235316
-1869267.614,1312502.977,0.6069068
-1840115.557,1278780.569,0.43803662
-2115287.369,-422001.8997,0.8213898
-1897328.638,1421241.577,0.4211283
-2087488.54,887640.2552,0.16802354
-1873630.261,1266601.339,0.36116207
-1874299.531,1245937.165,0.40107492
-1875409.602,-690160.2245,0.7331363
-2169216.638,670901.769,0.6561889
-2123297.758,728025.1558,0.6332445
-3124120.555,2937926.47,0.57783633
-1932318.646,1269684.128,0.23293525
-3697087.463,3032934.751,0.48419225
-2115366.883,1557484.204,0.7424292
-3889435.617,3157189.322,0.45510536
-1852079.903,1222211.588,0.49449962
-1926371.336,1256339.778,0.29037794
-1883174.557,1362647.848,0.09985005
-1853520.042,1261275.585,0.46445617
-1838904.99,-898876.1205,0.79229534
-3324485.379,2922574.447,0.008713412
-2090144.961,897862.6069,6.246058E-4
-2080569.323,832213.2229,0.67183346
-2244013.108,2293951.12,0.6435319
-1891967.267,1258454.201,0.530289
-1826028.208,1263606.925,0.38227138
-2038272.704,947680.3603,0.5613484
-1862741.646,1229120.002,0.5816757
-1853260.588,1282160.696,0.46969792
-3623002.743,3176117.265,0.6518049
-3114286.477,2948222.507,0.5590966
-3097581.81,2938425.955,0.13352762
-1852674.256,1355594.71,0.35531434
-3476840.164,3013647.404,0.53497577
-1874470.622,-675587.3027,0.7349342
-1786685.858,-1104198.837,0.6085399
-1841045.915,1266963.399,0.47416565
-1845284.689,1288511.525,0.5009411
-1842136.687,1292381.036,0.5009411
-3259395.605,3022233.081,0.682256
-1905103.276,1254243.412,0.47625569
-2296940.532,2508962.717,0.4868635
-3319003.39,3011197.701,0.65404665
-2040100.255,1005624.157,0.4140933
-3602930.993,3084168.86,0.66212094
-1868206.917,1311175.668,0.6069068
-2000181.744,1242268.272,0.6789087
-1876672.292,1395850.497,0.5744977
-2127722.208,832294.7917,0.6288315
-2013113.955,-521424.1108,0.45105845
-1891705.456,1258152.077,0.530289
-2151950.346,-205145.1257,0.009330511
-1877252.8,1260181.398,0.49497366
-2943387.831,3050316.141,0.503711
-1901821.437,1262335.677,0.61121076
-3587277.689,3103732.634,0.7460005
-1893033.807,1239246.441,0.6583446
-1854249.909,1226859.836,0.5816757
-3020918.729,3159068.664,0.40857637
-1862757.021,-739479.4302,0.77050346
-2973736.969,3019361.192,0.662549
-3118943.894,2954082.916,0.5993199
-2033866.512,995448.9817,0.5198452
-1942905.265,-554624.2793,0.0049781385
-2242879.744,114442.6269,0.007423476
-3701209.439,3093227.645,0.5639474
-2092632.951,-445128.2064,0.79814243
-2120593.372,-295540.0549,0.57003856
-1872184.356,1232205.95,0.5287908
-2135164.142,-302407.2865,0.029607655
-2136055.347,-311922.3878,0.08573621
-1863337.031,1229296.34,0.5965472
-3813786.335,3109471.113,0.31639087
-1835409.238,1297762.996,0.54601395
-1850129.885,1253650.518,0.51857656
-1873771.484,1338581.057,0.46624509
-2024814.953,-420209.0016,0.792908
-2209986.184,75411.93468,0.7242974
-2026248.054,963953.8905,0.6011381
-2025016.268,-484463.6999,0.036959488
-1905726.794,1427739.929,0.35527587
-1938753.95,1466176.199,0.4187127
-2112571.989,-323598.5247,0.800996
-2389474.998,2763561.003,0.52230155
-2066546.197,-420576.9281,0.11431369
-2128011.051,754054.041,0.52054197
-1924124.812,1264631.746,0.33623406
-3972246.125,3189702.474,0.52082986
-3593564.667,2989080.626,0.24404977
-2031914.846,-460204.4988,0.17285603
-1858267.954,1366302.451,0.12614594
-1866373.424,1321983.388,0.55052984
-3191752.747,3076269.114,0.63389874
-2009284.68,1274394.313,0.20985588
-3837374.956,3134045.506,0.63516223
-2118403.349,773474.3822,0.5674923
-2127335.234,769076.2598,0.4691505
-2135133.89,726838.4292,0.53933185
-2227382.019,73860.64432,0.6585594
-1884760.779,-578740.9416,0.70470846
-1860933.455,1208379.173,0.5543314
-4156490.192,3201562.765,0.5093284
-2140381.405,821727.577,0.65091676
-1859542.926,1208182.77,0.5543314
-1909609.258,1255820.338,0.2689795
-1833785.375,1236006.574,0.6602914
-1833889.082,1250973.722,0.59094983
-1951496.296,-517395.781,0.15410043
-2052183.103,924933.4506,0.50596136
-1905761.453,1242273.124,0.4503797
-1899087.12,1377239.101,0.5464837
-1849996.089,1252525.724,0.51857656
-2125560.032,865967.6993,0.001985749
-1883171.338,1373242.271,0.03585327
-1831192.946,1266405.573,0.47416565
-2073698.182,892116.1542,0.43986264
-3503755.221,3012074.245,0.49906096
-1928959.549,1281088.66,0.44635546
-1830910.749,1279082.814,0.4858176
-2129901.737,761724.534,0.4691505
-2043126.449,-437461.1568,0.33142865
-2067020.294,1740460.414,0.62903255
-2456473.612,2787758.396,0.3357581
-2077818.296,1389743.646,0.02145584
-2180029.78,-95329.2797,0.16386002
-2935147.83,3090204.01,0.49334058
-1842482.641,1227458.206,0.49449962
-3640295.553,3086916.239,0.6168758
-1846415.092,1206219.414,0.535195
-2020470.721,-430857.4959,0.78934467
-1878973.603,1239370.545,0.5695589
-2925790.122,3252504.757,0.6545725
-1883571.504,1331094.694,0.58436716
-2964066.887,3081340.109,0.30780825
-1835020.464,1243122.247,0.5711999
-1883168.897,-699902.9932,0.59149534
-1910570.261,-663008.7721,0.19368127
-1883711.444,1285419.332,0.5038007
-2035244.133,-413010.9816,0.764539
-1820600.063,1276726.603,0.4858176
-2331946.872,2654001.142,0.35754392
-2762003.076,3066370.233,0.55377835
-3747589.876,3099186.307,0.6356548
-1920048.855,-552093.2084,0.0031113878
-1868192.24,1287639.042,0.3891235
-2182265.245,-138044.9657,0.7243125
-2275755.443,2393805.265,0.6151615
-2116290.917,-302643.4637,0.7623918
-1861436.137,1221983.005,0.5816757
-2118080.071,1494119.513,0.0012423742
-2066936.754,-634985.2157,0.025273543
-2944279.805,2974133.816,0.28305456
-2041281.864,1298964.728,0.45090136
-3695518.983,3059578.992,0.5115562
-2985927.639,3089430.522,0.30535507
-2116017.466,1715299.595,0.22860414
-2146637.057,739850.7658,0.0043082186
-3572641.61,3008090.38,0.14191593
-2245074.778,1918353.755,0.7848296
-1956972.164,-515381.8294,0.15410043
-2013273.043,-507235.1314,0.14123745
-3869532.826,3074638.802,0.017600073
-2104359.393,836469.2682,0.6635831
-3068213.678,3194528.845,0.7245409
-2163749.345,641473.2897,0.6580827
-1913976.832,1254189.077,0.2689795
-3774133.234,3081899.356,0.5175312
-3717419.712,3118130.049,0.6771323
-1832981.135,1323128.664,0.5695928
-3381662.958,2995540.219,0.58583117
-3763367.423,3222409.728,0.5322511
-1885671.689,1230115.521,0.6583446
-1874709.364,1383618.782,0.39161217
-1888118.529,-630416.1329,0.26006395
-2439404.306,2742453.714,0.121808544
-3628215.723,3169174.587,0.6518049
-2053943.794,-535276.9159,0.16659985
-2069676.437,884237.6061,0.5625827
-1958134.942,-528745.2696,0.026086232
-1877950.092,1346109.566,0.46624509
-1877736.626,1275520.229,0.48020297
-3714753.549,3045489.424,0.4250656
-1866278.356,1315683.11,0.55052984
-2110231.507,841186.0256,0.6303293
-2885988.528,3074057.894,0.30941978
-1884607.283,1229641.388,0.6583446
-1879589.74,1244536.777,0.40107492
-1885141.556,-701298.3016,0.073387474
-1858635.867,1291829.176,0.36250913
-2031378.785,990764.5953,0.54053307
-2064546.257,-438774.7179,0.5939889
-2803181.409,3038034.936,0.26389104
-1892330.659,1256590.5,0.530289
-2086915.839,-477680.6367,0.29974347
-3303903.906,3005294.817,0.7201734
-2190406.129,7949.178533,0.73428553
-2026985.753,-439856.2911,0.45769653
-2135701.896,-290447.2501,0.012860545
-3620629.572,3083682.67,0.6810087
-3046168.264,2991224.478,0.6167169
-3914290.168,3260211.461,0.28267434
-3268708.271,2948040.945,0.52857876
-2176004.569,-44083.6287,0.75574166
-1858142.031,1335328.922,0.3234625
-1844802.481,1232840.819,0.6263599
-1934875.086,1257155.46,0.4834027
-2091369.202,1434700.703,0.2804191
-2037546.282,-441053.6309,0.66612273
-2075950.939,-495005.2025,0.048788622
-1901149.854,1268873.575,0.61121076
-3159492.333,3125391.276,0.61526513
-2222160.773,110074.6816,0.58666843
-1841921.333,1340013.727,0.51075006
-2086690.448,1482819.592,0.6275222
-2071079.607,-455187.8601,0.034853417
-2107936.545,808139.9783,0.60904884
-2025019.27,-457507.7886,0.17285603
-1918029.072,-548051.4291,0.0031113878
-2231494.219,90799.01214,0.60407203
-1856476.163,1294474.938,0.42760605
-2072253.796,-431084.9774,0.7596779
-1859433.58,1236775.514,0.514659
-1843878.762,1204774.064,0.535195
-1991647.536,-535149.8989,0.0022658769
-2092907.99,-411127.872,0.00565105
-2183291.114,40585.6121,0.80103695
-1899506.538,1370961.993,0.5464837
-2153125.627,-255556.686,7.5443514E-4
-1882587.001,1362197.272,0.09985005
-1844585.573,1202683.884,0.535195
-3917749.635,3086777.159,0.05788808
-1833265.662,1310955.159,0.5393712
-2592969.917,3017126.029,0.36462712
-1879459.294,-704768.2233,0.59149534
-3287316.22,2905704.22,0.017178658
-1858073.687,1335893.227,0.3234625
-1907198.646,1253577.022,0.2689795
-1909401.411,1248549.158,0.465026
-1860361.244,1216011.54,0.5543314
-2097800.693,1651598.656,0.6086023
-1821217.413,1262420.139,0.38227138
-1842730.62,1260921.985,0.51857656
-2092832.726,900261.9504,6.246058E-4
-1886850.295,1265076.701,0.61420894
-2127147.428,789597.9249,0.34223494
-1843879.661,1202338.657,0.535195
-3193534.768,3089963.37,0.5305599
-2145485.442,-209937.4297,0.7497457
-3734553.368,3017920.082,0.4506304
-3097141.492,3064020.09,0.6413703
-2107454.817,1495056.684,0.20623225
-1901912.12,1249134.663,0.4503797
-2204350.018,-2389.570107,0.6723972
-2023757.79,-412463.9116,0.77716655
-2287188.812,2151243.879,0.15853916
-2226109.883,315152.4939,0.73327667
-1894208.569,-679980.3687,0.6443762
-1915652.379,1266121.995,0.58710945
-2020324.174,-500499.8562,0.22868483
-2083265.77,1433754.955,0.46587864
-3483763.983,3105292.355,0.733877
-1844325.8,1232201.805,0.6263599
-2951875.911,2975191.107,0.28305456
-1889856.195,-668244.7166,0.6543061
-2973625.379,3032262.3,0.5973573
-2124709.619,847718.8355,0.0073232
-1838183.15,1244197.849,0.5711999
-2171735.639,-127517.384,0.72383744
-1856543.238,1244010.14,0.5293852
-3560438.189,2999840.553,0.34455442
-1925226.822,1248101.597,0.54702926
-1812974.677,-1135441.333,0.06274315
-2057027.768,978347.0929,0.08432789
-2910369.045,3067037.783,0.1361817
-1890093.937,1408290.365,0.7099438
-1991754.311,1225964.046,0.6683762
-2112342.326,789730.7044,0.5471868
-2170838.396,561034.0238,0.76517266
-2100834.93,758608.8096,0.78949535
-2176887.05,-144026.2513,0.4927025
-2881235.694,2967737.903,0.30479667
-3826182.846,3117351.279,0.55172735
-2901808.399,3067622.897,0.1361817
-1865188.819,1221871.211,0.5965472
-3544676.707,3176987.066,0.61619127
-3445707.287,3109935.036,0.66444004
-1868494.883,1383362.401,0.5374292
-2168040.597,18418.09949,0.79858965
-2117991.306,1674999.603,0.38831675
-1863052.24,1220684.506,0.5965472
-3322481.697,3092657.736,0.42556036
-1844762.644,1220874.971,0.49449962
-3058189.701,3098945.909,0.70473516
-2136943.89,-309973.6138,0.029607655
-1856449.104,1290809.617,0.36250913
-1969474.8,-561225.0242,0.5360079
-2178572.084,-124609.9946,0.2515957
-1859392.247,1244135.473,0.5293852
-2064254.342,-576114.8466,0.026532408
-3820611.37,3232863.375,0.4682899
-2032807.698,1395490.189,0.7005553
-3059457.111,3146888.185,0.26434222
-2060015.645,-534124.3596,0.7763448
-3418752.878,3103103.769,0.65406734
-1916628.682,-544675.3093,7.764279E-4
-1860291.154,1252177.197,0.46445617
-2237010.454,1925983.141,0.76401514
-2217819.076,161731.3077,0.71004087
-1861223.097,1364582.99,0.12614594
-2044413.51,908651.1093,0.6952642
-2051204.267,-457367.7576,0.23802006
-1951280.572,-639640.0712,0.052954532
-1997554.216,1228312.787,0.6683762
-3474979.271,3166633.214,0.7098078
-2232874.004,1923242.957,0.7704718
-1849363.669,1265998.049,0.5548557
-2073115.74,-414356.2903,9.3394856E-4
-1961360.07,-514154.4223,0.0038083976
-3713175.729,3066883.148,0.49756172
-2085648.429,1636217.128,0.6346507
-2120574.562,792502.0347,0.4955304
-2280821.927,2427947.106,0.6899444
-2036623.03,1007813.233,0.4140933
-2716593.135,3152491.748,0.3995688
-1892110.511,1398695.029,0.29829496
-2244211.489,213013.7966,0.5047627
-1954171.546,1477967.057,0.6646464
-2197162.205,33383.78055,0.7290276
-2157334.044,-219359.8222,0.0027998306
-3476722.498,3053491.067,0.6012885
-2012832.142,1291016.982,0.42041987
-2140741.817,759786.2997,0.021275276
-2169409.184,-124667.6652,0.72383744
-1859791.046,1289483.907,0.36250913
-1860496.463,1238113.656,0.514659
-1888358.251,1375127.391,0.12840582
-2166938.77,-107086.1873,0.77900714
-1854137.332,1258736.733,0.46445617
-1842312.576,1302906.233,0.38331646
-3664290.412,3041314.887,0.6669384
-3293765.281,2896761.125,0.0021344484
-1854540.683,1236994.751,0.514659
-1969999.585,-474087.8956,0.6276422
-3819940.192,3074930.109,0.6074955
-1846049.583,1212368.85,0.45442852
-2753891.016,3040722.206,0.5094912
-1857351.682,1325117.909,0.39513174
-1930158.507,1453056.417,0.29644382
-2594937.613,2970469.612,0.1772983
-1893436.971,1358243.77,0.51995003
-2864032.611,3029045.521,0.074755214
-2994162.442,2945866.756,0.07438657
-1871483.531,1315930.516,0.55052984
-1940471.568,-513969.6859,0.75904274
-2147486.889,-314976.5242,0.0023391834
-2097953.08,831082.6404,0.6423118
-2711276.505,3035642.34,0.56143534
-1928108.113,-505116.199,0.73639
-2201704.118,43668.07896,0.7311453
-1866343.526,1306753.587,0.6069068
-1842176.123,1245183.167,0.6161925
-2050534.035,935347.4712,0.42946213
-1924734.539,1262924.009,0.33623406
-3713773.584,3064746.291,0.49756172
-2089342.629,842085.4912,0.65577984
-2990642.232,3076110.943,0.23099855
-2183732.697,-71645.49634,0.106845684
-2052589.099,-392628.8933,0.7898694
-2760289.652,3048402.353,0.5094912
-3100826.1,3093050.841,0.739976
-1845491.544,1209070.619,0.45442852
-3402208.96,2985162.922,0.48169568
-3902593.563,3163443.913,0.44169483
-2087165.953,878022.5963,0.47231677
-1914330.477,-663983.9828,0.19368127
-3981768.779,3181058.704,0.53415823
-2104039.466,783942.2319,0.6010234
-2080720.644,-440379.4073,0.772477
-2015818.476,-691246.0334,0.0037384268
-2497982.911,2837478.823,9.2801644E-4
-1852702.518,1310946.381,0.5468602
-1860328.056,1268206.445,0.5175141
-2035579.38,-523160.4721,0.003232898
-1855352.581,1310628.953,0.5468602
-1923845.901,1432016.808,0.47649875
-2069939.377,-387462.386,0.6379754
-1892773.216,1256232.42,0.530289
-2043868.409,910184.2887,0.6952642
-2159431.032,-233838.9168,0.0011448374
-2063158.705,-432386.5673,0.5939889
-2096886.358,923313.2123,0.002168169
-2068796.339,835417.4102,0.6771474
-2070397.241,1665379.424,0.5883431
-1888807.627,1259913.057,0.530289
-1864041.318,1328831.562,0.47071517
-1872159.919,1224884.448,0.5965472
-1852376.517,1269797.91,0.5175141
-2988770.097,2971032.768,0.27810794
-1884755.695,1362692.601,0.51995003
-2166421.523,15184.23756,0.79858965
-1859557.571,1296652.868,0.42760605
-3347048.666,2894364.258,6.6849246E-4
-1876603.094,1284799.572,0.5038007
-3316287.708,3094092.435,0.09413882
-1842127.741,1319578.543,0.439498
-3127101.319,2934454.226,0.6041622
-3901109.739,3111838.14,0.492971
-1898537.719,-560401.0351,0.3497646
-3347761.597,2957086.994,0.51804614
-1821936.092,-1039209.389,0.0728564
-1930208.556,-527318.5042,0.072053574
-2191162.089,3509.111042,0.73428553
-3406528.497,3103925.342,0.59257984
-1873214.511,1277113.064,0.3638689
-3452504.231,3078439.899,0.42722586
-2419402.788,2799012.257,0.55281234
-1836388.819,1292610.408,0.5261708
-3440074.918,3055655.748,0.44819096
-1851376.249,1297812.845,0.38331646
-2163283.872,-49234.36037,0.7968231
-3746892.014,3132921.808,0.66588736
-1844832.918,1219658.225,0.49449962
-1870269.445,1252015.28,0.3922737
-1861887.217,1309484.231,0.5468602
-2145770.914,1632020.335,0.30047438
-2166907.832,577968.9896,0.73922664
-1940060.686,-523072.4992,0.68626213
-1897474.624,1404486.602,0.42326483
-2266475.593,2179269.542,0.025667865
-1834138.27,1264241.711,0.47416565
-2057167.296,982753.6861,0.08432789
-2373673.6,2798688.749,0.6480138
-2145473.219,-246652.2116,0.0047974233
-2062590.774,891278.9067,0.59614
-2072278.804,-399723.8555,0.0022233762
-1876493.551,1280361.131,0.48020297
-1855512.419,1310708.01,0.5468602
-1853237.809,1279227.888,0.46969792
-1908501.263,1251894.144,0.2689795
-2256253.731,238018.9388,5.4168503E-4
-1850431.116,1283456.28,0.5009411
-1887333.975,1358636.407,0.51995003
-2792246.048,3109007.95,0.42029437
-2210293.26,440688.8288,0.63392985
-2428724.605,2702715.585,0.0035790706
-2092043.645,1697749.759,0.6176587
-2950964.063,2951629.535,0.017726943
-3499834.456,2969552.577,0.6067605
-4120842.227,3236686.32,0.16820927
-2104318.847,1470568.201,0.015344524
-1890576.129,-626538.4072,0.26006395
-1951487.58,-515024.9447,0.15410043
-1843136.156,1263032.064,0.5548557
-1987975.196,1300760.475,0.120943
-1880139.442,1289785.144,0.5038007
-2170617.527,-76100.61507,0.23720874
-2096247.616,-499832.8749,0.009804945
-1937514.182,1463980.859,0.32596803
-1849708.542,1204735.138,0.535195
-2088401.406,-430013.7208,0.7949298
-1914800.366,1250252.186,0.465026
-1824300.374,1268772.497,0.38227138
-1876375.448,1350371.967,0.32200742
-2098320.982,850694.5403,0.70018727
-2144859.895,755774.9376,8.123602E-4
-2167730.512,-88873.63667,0.5090715
-1891051.157,1263278.736,0.61420894
-2135183.809,825099.9455,0.43725
-1875017.278,1363126.335,0.09985005
-1836904.977,1293255.521,0.5261708
-2009037.366,1365018.971,0.6638676
-3448026.1,2957183.477,0.16753624
-1868532.608,1337293.986,0.11380166
-1869971.531,1228759.77,0.5965472
-1905541.025,1396202.261,0.1201721
-1832867.33,1278183.2,0.43803662
-1880987.719,1277016.212,0.48020297
-2916930.103,3021523.813,0.550723
-1925615.134,1266392.695,0.33623406
-1885506.904,1254298.661,0.530289
-2117716.135,825974.9914,0.6686195
-3753984.73,3219411.35,0.58200264
-2027213.188,1583040.078,0.57483476
-3414171.895,3038373.991,0.4819835
-1892350.775,-599191.5679,0.0075846775
-2059434.928,-395827.162,0.7913165
-1835280.955,1282340.273,0.43803662
-3114845.823,3216987.579,0.51995754
-2186401.785,-64433.56445,0.09270652
-1997340.77,1330147.432,0.5667069
-1898656.899,-676774.7238,0.059292898
-2098163.8,933731.2494,8.542858E-4
-2094978.53,1520204.309,0.68489
-1883690.506,-596261.4326,0.67747164
-3524049.3,2946810.044,0.30719987
-2081821.366,1808434.957,0.48865613
-1924476.749,1264206.43,0.33623406
-3740935.424,3114977.851,0.6460335
-1894629.044,1271998.408,0.61420894
-1851219.196,1211974.122,0.45442852
-1859460.325,1238638.404,0.514659
-2187255.764,25044.62339,0.7552834
-2101397.702,1761683.171,0.54806596
-1867019.639,1237800.751,0.5287908
-2998326.381,2962183.237,0.40935975
-3387689.749,3053198.13,0.18922812
-2152745.35,-173077.5985,0.26997676
-2137326.362,-356210.0775,0.14861082
-3765967.194,3104896.213,0.6808433
-1842291.033,1224661.175,0.49449962
-1873499.1,-854277.3325,0.007705296
-2114267.973,-385157.3455,0.6263501
-2090038.672,1394021.615,5.654339E-4
-1874726.148,1255459.967,0.49497366
-1990421.203,-591235.4201,0.6413995
-1901359.227,1252600.06,0.47625569
-2096503.739,1422999.148,0.12982996
-3008169.304,3019750.398,0.44339177
-1866061.711,1368345.627,0.023056768
-2902482.383,3124134.299,0.65095013
-1862263.609,1323447.85,0.39513174
-2051158.121,939515.9011,0.42946213
-2688408.47,3173440.19,0.3984493
-1925783.933,1274161.939,0.5364919
-2604124.503,3007915.299,0.20357932
-1987956.194,-527597.5362,0.28038615
-2985839.805,3130681.276,0.6470617
-2161698.055,-77443.22155,0.50106806
-1947164.134,-625103.4408,0.0048400583
-2101124.033,904966.3613,0.019382888
-1984154.6,-454649.988,0.82380587
-2075707.761,-512981.4694,0.47854263
