Longitude,Latitude,Pycnopodia_helianthoides logistic values
-2291602.695,2377408.702,0.012929014
-1807990.158,-1033419.802,0.030333584
-1934957.581,1431745.833,0.050815947
-2040089.253,967662.4347,0.01995915
-2783980.207,3025988.37,0.02212918
-2071798.569,1424937.996,0.03580931
-2175677.452,626990.4463,0.07789835
-1869721.387,1263049.339,0.058547236
-1836074.519,1249036.306,0.19545986
-1851455.426,1317324.102,0.03710469
-1838158.38,1258044.934,0.1634802
-1865327.959,-722021.5121,0.007389733
-1891991.072,-596535.49,1.10954395E-4
-2104577.604,1539888.791,0.08297927
-2310308.399,2401218.312,0.01686224
-2099863.002,1664504.073,0.035969816
-1871144.166,1282497.946,0.07071695
-2104919.701,1789742.179,0.022294888
-2061817.064,1748887.387,0.092515245
-2048094.935,-607442.083,0.0067209755
-1865800.207,1258507.188,0.052740257
-1864000.312,1370577.925,0.012770475
-1963319.871,-530506.1143,4.5164928E-4
-2071198.758,1742864.829,0.596716
-1836174.159,1316965.25,0.0967166
-1877357.973,1244152.592,0.04672818
-1854682.877,1265634.558,0.105166346
-2693372.388,3161441.97,0.04019246
-2009501.93,1317617.383,0.050144404
-1934809.183,1456538.168,0.021792175
-2327373.649,2655348.545,0.030890925
-2061807.917,1369236.037,0.018821651
-2021410.464,1172198.44,0.023055485
-2162655.354,-327850.8664,8.349584E-4
-1879121.47,1245901.622,0.04672818
-1848084.115,1308014.495,0.020664506
-3172109.379,2974874.413,0.044167083
-2004500.816,1211007.09,0.059582204
-3052599.734,2957276.561,0.059291143
-1997385.046,1266373.805,0.055096455
-1900928.114,-643624.046,0.0011645424
-2216147.427,2314317.604,0.10790959
-1869602.027,1369448.224,0.012770475
-1884310.642,1376756.921,0.005145865
-1880756.68,1252390.276,0.06507835
-2387353.814,2863845.31,0.0802756
-1890211.438,1417027.173,0.068719424
-1968930.656,-493977.8573,3.1949658E-4
-1861199.322,1282290.259,0.10085563
-1860605.632,1218807.352,0.1639578
-1907673.238,1262298.934,0.1064503
-1876534.983,1338460.01,0.036973115
-1942799.273,1463420.024,0.035678808
-2236250.381,209382.7916,0.07586637
-1913575.911,1425032.361,0.083051234
-2277611.003,2415016.481,0.118282184
-1868962.254,1364530.773,0.0042576334
-1849712.354,1292463.165,0.0851362
-1867875.611,1293428.144,0.069849856
-1882033.441,1255877.473,0.06507835
-3020442.217,3004043.914,0.059590288
-2954359.237,3240292.895,0.08583279
-1800004.117,-1048941.191,0.014612155
-1868619.503,1220767.258,0.108173035
-1884590.394,1405459.443,0.09235387
-2190754.245,-127317.8014,0.002756099
-2072206.613,1813004.11,0.08236394
-1879351.606,-645261.7023,0.01791565
-1864689.831,1258533.756,0.052740257
-1864252.264,1279836.211,0.07071695
-1835010.03,1253632.638,0.1634802
-1838477.056,1239059.756,0.10522795
-2295288.189,2606804.236,0.024086973
-1894495.098,-589339.1986,0.0017364959
-1997207.638,1302496.045,0.020883484
-2050607.338,-535508.9124,0.0019703417
-2068353.795,1013253.4,0.0012367653
-1849854.326,1220346.559,0.16005395
-3257183.752,3109077.35,0.026355334
-1847239.792,1305586.954,0.020664506
-1861713.222,1305913.451,0.06094397
-2972242.136,3229629.752,0.07467616
-2649173.419,3068700.746,0.060923308
-2037605.647,-406714.6588,0.029283294
-2082531.216,-492122.4584,5.636655E-4
-2206012.411,70691.04136,0.05789326
-1881529.665,1344600.724,0.036973115
-1884278.67,1267391.13,0.09603109
-1922906.599,-535405.4711,0.0013596152
-2184318.93,10924.35816,0.052069556
-1881306.364,-596013.5258,0.0059976513
-1896096.355,-639280.6132,1.601322E-4
-1870318.681,1272353.272,0.07071695
-3665103.969,3018361.58,0.11260706
-1876977.974,1266024.333,0.09603109
-2010677.174,1323635.727,0.050144404
-1832666.179,1247491.422,0.19545986
-2128444.4,1859638.155,0.08659849
-2442958.101,2746197.372,0.004134253
-2304425.1,2531233.1,0.0062544625
-1988144.631,-475416.8684,7.1847317E-4
-2119057.074,-392877.8711,0.0019455221
-1917779.884,1391483.372,0.08599501
-1880839.623,1270374.249,0.09603109
-1895323.757,1430450.068,0.06815854
-2286299.129,2443285.02,0.08814193
-1846818.582,1346890.818,0.13955818
-3008084.168,2938170.928,0.010601836
-3124540.044,2954593.494,0.061776973
-2114607.663,-340777.0577,0.057531536
-1851727.824,1263001.433,0.12235743
-2089098.318,1420952.082,0.0049776565
-2099877.766,1473282.434,0.0044726166
-2077919.519,1812761.47,0.07486958
-1861879.375,1354308.938,0.026244093
-2068163.707,1704610.71,0.16731037
-1882876.066,1387489.956,0.027476683
-2077989.429,1731833.183,0.066420086
-1883328.593,1275557.06,0.089870594
-2284585.351,2415287.78,0.057138503
-2088581.121,854000.61,0.05830055
-1835708.411,1238063.869,0.10522795
-1870707.109,1325055.41,0.08463659
-2023691.573,1582027.746,0.22048056
-1832128.058,1324392.059,0.0967166
-2073241.659,-558041.581,3.5032915E-4
-1900954.153,-696119.3366,6.419786E-4
-1890327.527,-690705.4447,0.0064579383
-2106299.017,1685079.177,0.033774547
-1851268.043,1321400.187,0.03710469
-1883386.091,1249754.114,0.04672818
-3700392.546,3190278.504,0.143032
-1875355.257,1250581.596,0.04672818
-1879446.794,1339155.781,0.036973115
-1835294.637,1236923.184,0.10522795
-2186223.53,-35921.19877,0.037850406
-2103714.273,1800363.465,0.021344492
-1853612.886,1290708.527,0.076713115
-1888598.451,1415833.498,0.068719424
-1865912.25,-740429.9754,0.0043450976
-1906107.213,-564413.4411,8.20035E-4
-1854150.354,1342577.419,0.048840404
-1859107.211,1276578.65,0.10085563
-1851284.579,1286101.683,0.0851362
-2283990.516,2462015.998,0.07658828
-2300314.368,2152621.237,0.0133555895
-1893699.654,-613439.7436,5.7566413E-5
-2046742.572,890655.5837,0.095407814
-2289686.686,2152950.097,0.0156114055
-1889263.771,1380866.639,0.007253971
-1860101.645,1249193.702,0.093286455
-2038592.056,1602264.948,0.17968434
-2203654.041,-31730.91464,0.04586706
-1994234.752,1249610.705,0.06978546
-1893912.256,-688197.665,0.0064579383
-1878131.685,1231345.81,0.08646922
-2491483.756,2827668.31,0.0039114794
-1932548.031,1431638.498,0.050815947
-2221868.544,309224.0671,0.04957993
-2967267.183,3174263.178,0.13141632
-1907649.67,1253128.011,0.06439022
-2065761.78,1628239.138,0.13963021
-2471847.137,2877375.939,0.03807902
-1855987.884,-842053.7195,0.009365403
-2942072.443,3267049.608,0.102092385
-1995227.574,1366563.044,0.076212786
-1931738.309,1427216.499,0.050815947
-1842995.399,1266293.246,0.12235743
-1915437.981,1413733.518,0.09910895
-1896499.158,1268623.343,0.15851822
-3449882.762,2956596.807,0.02862975
-3308689.781,2957515.691,0.060719777
-1901683.358,1429375.326,0.06815854
-2181372.496,-160440.313,0.0047105676
-3003603.911,3055165.691,0.053806268
-2005244.102,1321537.946,0.050144404
-2029373.389,-414020.8594,0.021017158
-3391541.135,3094948.451,0.13911833
-1839114.791,1259494.125,0.1634802
-1857443.021,1344093.949,0.048840404
-1892456.859,-578944.2581,0.0017364959
-3094500.684,3072529.779,0.10385387
-2299508.623,2258267.982,0.008038241
-1893980.886,-645767.2067,0.0063754083
-1898886.088,-670285.0685,0.0012609328
-1849443.432,1314751.254,0.020664506
-2230587.52,2459092.99,0.08686208
-2185264.601,-5961.043651,0.051464926
-2016319.531,1243636.414,0.02811351
-2219568.361,2446604.298,0.04547715
-4088888.818,3150616.726,0.008848751
-1874566.251,1270252.188,0.09603109
-2056829.899,-642211.2017,0.0010682659
-2169819.79,-142489.5346,0.031905428
-1839998.234,1240788.102,0.19545986
-1876690.473,1336346.509,0.0973458
-3008864.666,3211410.195,0.085463785
-2091142.032,1741982.951,0.03938028
-2098005.395,-601329.1636,7.699385E-4
-1905961.548,-554533.9313,0.002019147
-1824833.931,1205237.956,0.07404053
-2082095.118,1666720.781,0.053231366
-2110635.372,1719158.003,0.021534117
-1866958.171,-834067.2442,0.0017890062
-1853223.184,1306643.47,0.06094397
-1857401.719,1238383.476,0.072538376
-2099736.536,1524725.878,0.049293704
-1840143.521,1305999.848,0.06384818
-3639975.204,3208436.208,0.09175966
-1860256.465,1346194.952,0.048840404
-1888126.305,1369298.859,0.008940508
-2078967.463,1672346.848,0.04874376
-1836903.473,1285834.173,0.087881066
-1843890.993,1279582.659,0.12276535
-3231289.235,3106098.657,0.027415128
-1901366.665,1247034.481,0.06252561
-2064832.823,1697168.336,0.1752255
-2197254.51,479875.1938,0.0412868
-2039668.361,1243164.571,0.001975684
-1864286.336,1254921.633,0.052740257
-2079685.701,1825921.683,0.14257336
-3436025.268,3025741.044,0.055482
-1878763.665,-773213.4696,9.4202225E-4
-1939647.278,1472279.678,0.024288284
-1855962.132,1333192.099,0.017238395
-1855605.052,1279661.005,0.10085563
-2089682.405,1440827.046,0.014026784
-1855983.627,1222127.365,0.1639578
-2961930.965,3171857.874,0.11684332
-1951622.565,-635722.3258,5.935628E-4
-1880295.747,1287151.067,0.1528083
-1908392.327,1252944.644,0.06439022
-2089824.688,1913515.283,0.20729792
-1830736.677,-1174625.89,4.7853147E-4
-2290793.82,2104655.328,0.073176056
-2107896.074,1778114.046,0.020742634
-1881527.771,-700422.8345,0.0050525106
-4104619.057,3191879.453,0.11262263
-2069324.033,1807647.198,0.08236394
-1992742.521,1258138.89,0.064782105
-1877880.333,1249234.115,0.04672818
-1847964.939,1268248.722,0.12235743
-2705568.736,3026639.338,0.05749637
-1897363.515,1243190.157,0.06252561
-1945624.811,1438249.854,0.109529294
-2941229.356,2967970.98,0.041880086
-2187854.348,12810.47014,0.052069556
-2033590.521,1370862.296,0.06224887
-3516750.192,3027856.292,0.029160462
-1822720.925,-983075.5459,0.028072128
-1843110.31,1343277.248,0.13955818
-1950264.851,1281197.506,0.07148717
-1834393.824,1285816.714,0.087881066
-1866606.592,1364093.959,0.0042576334
-1905793.46,1255333.586,0.08942275
-1857868.858,-835210.394,0.010401684
-1853100.595,1255837.181,0.09006056
-1990703.478,1298359.198,0.025506346
-1916699.448,1455469.788,0.12967528
-2681077.15,3139482.403,0.017940463
-2009461.101,1045286.091,0.05809041
-2030884.3,1106703.815,0.026416097
-2071852.968,937547.4096,0.0012329271
-2174006.452,-112106.7462,0.0038689733
-2073384.292,1644604.577,0.080222405
-2045102.684,1599086.468,0.20083751
-3086966.599,3227327.823,0.073203
-2068092.23,1802783.219,0.07494381
-2048109.804,1334296.072,0.03290483
-2970674.727,2972007.723,0.01853096
-2043368.642,1594823.779,0.17968434
-3075239.665,2920826.597,0.007221611
-1895735.204,1380835.352,0.014784284
-2113948.863,1824316.807,0.02922548
-2133206.69,1786271.042,0.025791284
-2119482.294,-387293.8227,0.0019455221
-1901652.516,1263311.464,0.15851822
-2833089.842,3150376.958,0.14719376
-2076684.949,1440003.01,0.050254434
-2052615.359,-649126.4339,2.7501813E-4
-2065648.961,-619152.2039,0.005410741
-1820578.312,1274917.192,0.121318236
-1856092.312,1224522.171,0.1639578
-2162284.895,-64294.16249,0.06386683
-1992097.512,1326929.738,0.059544705
-3014814.668,3019740.668,0.03955794
-3735910.66,3236607.429,0.092215896
-1945596.443,1413155.5,0.23835598
-1877722.133,1333288.818,0.0973458
-1847136.444,1295304.335,0.038889386
-1853526.551,-875664.1667,0.0010674603
-2153679.819,-60546.29229,0.06386683
-1881082.194,1346674.684,0.036973115
-1869471.016,1248945.187,0.055647247
-1863902.531,1247809.394,0.055647247
-1855374.39,-857593.4256,0.0031181357
-3734412.457,2999126.22,0.019187152
-2089824.71,1714093.944,0.046675403
-2067755.859,-453043.0182,6.3078123E-4
-1833298.066,1237900.672,0.10522795
-1869568.709,-824912.6827,0.0017890062
-1860017.486,1341243.827,0.048840404
-1875103.427,1361845.073,0.009081046
-1831593.059,1250058.16,0.19545986
-2004377.619,1194520.701,0.03711479
-2061888.205,1625624.618,0.13963021
-1880932.556,1340743.644,0.036973115
-3680330.413,3132569.314,0.14189844
-2184380.208,47097.83562,0.05244359
-1873711.031,1327815.912,0.03596859
-1851117.246,1269728.022,0.12235743
-1854806.071,1271603.079,0.105166346
-1994962.713,1350132.762,0.08867893
-1903286.287,1371758.358,0.053522237
-1869391.908,1264399.927,0.058547236
-1776309.329,-1235097.599,0.013271025
-3650970.179,2969042.885,0.019233342
-1980536.415,-658218.4716,2.2378397E-4
-1834034.623,1262544.662,0.101757206
-1872908.209,1381276.714,0.08200226
-1883975.644,1253684.573,0.06507835
-1870264.343,1278805.675,0.07071695
-2166887.926,-116375.8409,0.042354755
-1894707.489,1398937.979,0.0281544
-1875206.361,1258289.686,0.06507835
-1916318.147,1264321.713,0.1064503
-1851006.249,1236020.094,0.20697984
-2102011.187,1756899.577,0.03414258
-1869995.063,-748839.0274,0.0043450976
-1882562.519,-747870.7156,3.323507E-4
-1846692.892,1222478.135,0.16005395
-1879947.329,-788334.6458,1.8218385E-4
-1884001.379,1341703.862,0.036973115
-1879853.082,1349368.685,0.021875655
-2062495.381,1443898.216,0.096110135
-1879855.319,-619967.0715,0.003804335
-2078730.549,-381651.7149,0.035426047
-1899185.391,-581983.0868,1.1780037E-4
-2148595.879,-209233.9122,0.04089629
-1991199.234,-608247.2998,0.0044725444
-1900860.28,1264537.369,0.15851822
-1878482.314,-647269.7277,0.01791565
-2096902.77,790919.8249,0.061569847
-1862636.704,1274310.821,0.10085563
-2903070.345,3253954.016,0.090914
-1860682.766,1313975.692,0.06094397
-1876014.741,-709187.1231,0.0012046034
-1866651.248,1270122.61,0.058547236
-1883587.987,-603100.1668,0.004123456
-1875449.741,-741548.4445,3.323507E-4
-1910112.072,-543741.2307,0.0013517893
-3022977.271,3170692.354,0.06257236
-2275558.627,2242543.24,0.038207725
-1869333.883,1258757.888,0.052740257
-1921094.767,1268135.17,0.059054933
-1867757.796,1222371.338,0.108173035
-1820760.335,1281500.601,0.121318236
-1852034.532,1224542.332,0.16005395
-1879645.468,-742747.3049,3.323507E-4
-1860465.048,1245417.745,0.093286455
-2000242.714,-506843.6419,8.8487286E-5
-2090334.481,-615538.9268,3.800096E-4
-1870345.185,1237408.994,0.07695382
-1859277.587,1244765.679,0.093286455
-1911962.338,1267765.613,0.1064503
-1891757.898,1381126.539,0.007253971
-1878537.492,1283627.065,0.1528083
-2688583.651,3032674.582,0.044743378
-1856686.896,-849457.5466,0.0063004694
-1876954.015,1341690.517,0.036973115
-2134415.968,-364403.3886,0.0066285483
-2115822.769,850319.9842,0.017726634
-1872336.593,1258270.28,0.052740257
-1896327.188,-560257.8777,0.0012575526
-1837487.02,1263743.78,0.101757206
-1888406.94,-576104.3928,0.007643806
-1858561.902,1266270.703,0.105166346
-2153917.576,-257134.3523,0.0013315865
-1828657.923,1274982.655,0.121318236
-1917212.894,1392892.548,0.08599501
-1891691.781,1272190.909,0.15381242
-1854130.78,1265277.381,0.105166346
-2297649.693,2262544.828,0.008038241
-2658009.335,3003103.23,0.04342906
-1894046.273,1383884.352,0.007253971
-3287230.115,2936377.484,0.038891725
-2032589.709,-452902.5365,0.0013604717
-2036048.382,-398255.7183,0.029283294
-1998232.18,1347549.62,0.08867893
-3716323.745,3006278.671,0.045073833
-3160842.185,3101895.472,0.041921884
-2055188.986,-440415.5019,0.014871191
-2002154.418,1376943.745,0.08124351
-1832732.103,1237817.024,0.10522795
-1898142.198,1380883.856,0.014784284
-2077254.877,1826251.28,0.14257336
-2086836.09,818514.0295,0.098714314
-2096681.2,-394431.2958,0.0017151319
-2598745.313,3009905.95,0.031052932
-2176944.603,-42491.06189,0.063119926
-2119587.668,847739.448,0.017726634
-1890483.66,-649741.9773,0.0063754083
-1999420.672,-535842.0653,1.0146092E-4
-2336340.422,2706246.382,0.050435945
-1837674.922,1331094.173,0.08529329
-2884520.308,3066538.914,0.027941095
-3399346.438,3113411.631,0.10391772
-1858977.055,1350169.172,0.026244093
-1919135.667,1267975.981,0.059054933
-1882374.556,1277912.905,0.089870594
-1841715.004,1251311.141,0.085992105
-2059940.53,-567246.9838,2.6676524E-4
-1881961.294,-742180.9278,3.323507E-4
-2175474.523,-101200.8403,0.023830695
-1853540.77,1274246.41,0.10085563
-1984623.441,-585288.9262,0.0021568222
-1948213.049,1423719.424,0.06907075
-1854039.943,1330088.133,0.017238395
-1841200.127,1293304.47,0.087881066
-1917264.343,1244889.565,0.09802942
-1862333.59,-751878.4885,0.020259894
-2071177.344,-450542.6148,6.3078123E-4
-1923613.429,1445250.653,0.061745737
-2174034.577,-146750.1316,0.02249453
-2104149.761,1498172.566,0.028221875
-1870844.276,1361678.103,0.0042576334
-1887637.745,1249122.341,0.056066982
-3220154.345,2945539.025,0.073315606
-2086654.676,-508051.4894,0.008906702
-2946248.145,3263514.45,0.13510606
-2132486.212,-403477.6212,0.0020873977
-2069124.353,867272.194,0.03728183
-1877713.749,1266666.544,0.09603109
-2084652.027,1641365.852,0.11625392
-1876429.683,1332601.041,0.0973458
-1930737.345,1481587.623,0.09219953
-2006889.355,1325931.495,0.072930515
-3722792.945,2999394.14,0.034192283
-1880733.1,1277174.504,0.089870594
-2056555.102,1742836.557,0.14635128
-2082039.416,-619598.0821,6.5843307E-4
-1832396.829,1330071.553,0.08529329
-1923397.459,1427033.941,0.03434754
-1872602.843,1253087.238,0.052740257
-2167911.751,-144335.3317,0.031905428
-2086705.535,1744592.826,0.044244926
-1883783.153,1262216.841,0.09603109
-1994401.439,1255800.255,0.064782105
-1881802.542,1365362.142,0.009081046
-2085339.6,-395830.9971,0.0033845871
-3399893.636,3072751.784,0.06238016
-1906980.155,1421275.467,0.09910895
-2082262.608,1719352.352,0.075036146
-3193650.404,2982933.02,0.05341381
-2028250.474,1601608.39,0.19960383
-1998566.79,1364224.606,0.076212786
-2110190.005,-340172.0056,0.057531536
-1874594.093,-731863.3799,3.952715E-4
-1929926.758,-504385.8836,0.01616591
-1933599.762,1475223.759,0.03251123
-2238464.366,2317209.9,0.057221446
-3677109.726,3050687.062,0.11276833
-1882047.613,1277682.986,0.089870594
-1834383.925,-1020146.465,9.210995E-5
-1853056.528,1316763.489,0.024722984
-2182210.656,-33398.79924,0.063119926
-1861960.175,1308313.708,0.06094397
-2069737.464,-437579.9432,0.015080189
-2085303.596,1459385.729,0.03239985
-4163374.348,3169237.428,0.02410772
-1866951.325,1253561.208,0.052740257
-2041515.286,-458111.972,5.428618E-4
-2001303.581,1331619.717,0.059544705
-3592071.532,3056827.173,0.043717064
-1861630.436,1302513.034,0.085581906
-2042133.173,1269566.153,0.019668106
-2983441.918,3202373.018,0.097134136
-1867242.441,1310810.266,0.13609074
-3484499.413,3037986.379,0.078057244
-1888176.864,-583498.0585,0.0017364959
-1883057.712,1281235.514,0.089870594
-2187863.796,-47610.13312,0.026372157
-1875807.727,-788673.3141,1.8218385E-4
-1879341.734,1268304.239,0.09603109
-1849950.003,1294620.146,0.038889386
-1901222.014,1381162.22,0.014784284
-2281412.867,2317770.458,0.020854322
-1856703.627,1341871.247,0.048840404
-1849532.288,-861835.5596,0.031043759
-1887146.504,-686263.0775,0.0064579383
-1995162.054,1283753.397,0.015534803
-1877970.096,1366534.39,0.009081046
-2051293.561,-540734.8,0.0074196532
-1950490.046,1301517.253,0.089538164
-2014307.172,1296178.612,0.029051643
-2085785.847,1457299.448,0.03239985
-1851624.568,1301590.257,0.038889386
-1934193.566,-612149.6262,1.4428806E-4
-1893011.749,1237438.521,0.087815545
-1853681.078,-864674.3734,0.0031181357
-1856848.978,1303057.165,0.085581906
-2131135.164,1600362.037,0.019139899
-1863635.469,1312741.972,0.13609074
-1857780.127,1347273.904,0.026244093
-1776361.984,-1149256.556,0.0052205017
-1874066.676,-709561.308,0.0012046034
-2108431.377,1822870.066,0.03743256
-2063138.942,-450219.0353,0.011853335
-2982708.747,3005226.828,0.03251941
-1841907.719,1255161.658,0.085992105
-1884683.75,1366994.039,0.07116783
-1874779.593,1288294.817,0.1528083
-1827640.003,-1208025.599,0.01536632
-2012513.244,-495849.9299,2.3920287E-4
-1995217.343,1341536.383,0.080822624
-2015751.269,1211392.809,0.028863672
-2011630.138,1240681.737,0.038776018
-1919058.558,1275954.916,0.116256386
-1835289.102,1234102.587,0.10522795
-1855084.575,1307288.59,0.06094397
-1902521.699,1264306.953,0.15851822
-2959177.279,3184364.334,0.11220595
-2117497.524,-341885.2378,0.057531536
-2941757.547,3079009.392,0.048469305
-2991210.143,3089702.426,0.042651717
-1852867.567,1318064.308,0.024722984
-1916433.332,-649630.2744,0.0012621119
-1911067.543,-551745.4155,0.002019147
-1876850.63,-694754.1193,0.012222548
-4244407.5,3295361.563,0.030915048
-1932491.965,1411583.895,0.08537731
-1873560.195,1275014.999,0.07071695
-1856125.5,1264016.889,0.105166346
-1853063.727,-813630.4133,0.030266777
-3488986.352,3086629.347,0.12738544
-2203109.744,122192.0599,0.07238047
-2040159.893,-443740.4881,0.0066549433
-1895824.685,1414469.126,0.038158644
-2296617.324,2324037.002,0.020699201
-3783998.017,3138458.175,0.1411151
-1880954.181,-725537.1203,2.4703704E-4
-1857762.008,1311063.59,0.06094397
-1825344.237,1279027.119,0.121318236
-1831182.695,1332296.702,0.08529329
-2474913.445,2873212.692,0.024622211
-1904277.867,-635379.1404,1.601322E-4
-1887151.091,1415990.425,0.068719424
-2082471.841,1827487.672,0.14257336
-3432755.623,3042872.019,0.06479207
-2333222.429,2708382.904,0.07838466
-2020673.227,1271965.481,0.016208248
-2952254.248,2970883.716,0.026977368
-2950966.339,3023853.959,0.062367447
-1915536.638,1263879.213,0.1064503
-2052709.258,1323537.598,0.023570964
-2225418.996,102262.9631,0.053837914
-1826282.065,-889857.0191,0.04331722
-3225412.184,2940844.704,0.06931984
-1876212.243,-609636.2117,0.004123456
-2057252.728,1625977.121,0.13963021
-1854961.861,1274748.702,0.10085563
-2049412.178,-585912.3178,4.2828667E-4
-2104850.041,1820907.154,0.03743256
-1904743.411,1401708.052,0.054451264
-2032204.239,1307413.023,0.039266385
-1911809.098,1258502.655,0.06439022
-1853353.573,1243243.763,0.093286455
-1867239.614,1341706.641,0.008739963
-2075050.128,1641397.067,0.080222405
-1872050.757,1277827.512,0.07071695
-1899213.848,1269987.68,0.15851822
-3479609.078,3016170.134,0.055235058
-1825479.593,1204127.159,0.07404053
-1931569.302,1460873.992,0.021792175
-1885403.365,-618947.6624,5.7566413E-5
-2302285.761,2627802.849,0.01962519
-2074135.47,1647471.305,0.11798117
-1899994.49,-661206.9378,0.001360194
-3567532.83,3098631.608,0.15131891
-1946861.728,1443220.651,0.109529294
-1913697.925,1262543.374,0.1064503
-2086813.928,1745025.159,0.044244926
-1881225.138,1377187.808,0.005145865
-1900256.471,1416226.96,0.038158644
-1876048.017,1261767.026,0.09603109
-2177661.541,-150537.9599,0.02249453
-1860696.272,1302741.518,0.085581906
-1852450.475,1360548.928,0.01054453
-1899895.137,-638799.3669,1.601322E-4
-1878364.375,1357476.96,0.021875655
-1899540.055,1248135.986,0.06252561
-1878113.045,1272914.676,0.089870594
-1866866.459,1309012.612,0.13609074
-2107399.245,1691927.305,0.040985927
-2811084.468,3008438.935,0.012038605
-1864604.848,1384167.704,0.08200226
-1854125.097,1291709.79,0.076713115
-1910160.658,1259193.998,0.06439022
-1885029.678,1396432.354,0.0281544
-1868480.443,1334391.373,0.03596859
-3565992.867,2971153.607,0.049438473
-1865479.752,1238003.452,0.07695382
-1866315.586,1375932.903,0.012770475
-2217436.143,1932027.247,0.068669885
-3547494.3,3191102.896,0.0917158
-1860628.023,1304498.226,0.06094397
-2183254.817,-106945.2654,0.023830695
-2053953.519,988330.9705,0.018233905
-1947758.822,1265791.557,0.0661303
-1992542.297,1300093.629,0.020883484
-2760424.798,3011560.788,0.020764848
-1892580.166,1362565.811,0.07116783
-2895705.022,3082532.619,0.040022887
-2004175.736,1295086.803,0.048041653
-2075746.562,936123.637,0.0012329271
-1904926.832,-588819.6414,1.1780037E-4
-1858882.105,1261839.856,0.105166346
-2106305.285,1668672.029,0.026383234
-2077773.033,-594441.4945,6.806048E-4
-1858795.314,1242143.276,0.093286455
-3365098.26,3204570.387,0.08222228
-1946449.229,1462237.471,0.035678808
-1823267.023,1274034.41,0.121318236
-2095107.402,-470292.4718,0.0049066595
-1884736.871,1270744.208,0.15381242
-2075112.192,924885.4503,0.0015180323
-2047034.899,-514624.2908,4.7328463E-4
-1861179.682,1224711.765,0.1639578
-1912796.108,-1010747.467,9.11976E-5
-1850096.248,-870776.5639,0.024128353
-2166813.733,-119499.874,0.04394483
-1875275.479,1397184.984,0.1825399
-2855983.065,3133617.075,0.058734298
-2083092.5,-538567.3514,4.835726E-4
-1859111.851,1264214.104,0.105166346
-1854520.904,1330361.803,0.017238395
-1867476.777,1223175.239,0.108173035
-1999004.428,-573838.3826,4.090565E-4
-1852817.047,1299717.695,0.085581906
-2245641.253,107548.0436,0.0036948335
-2128350.929,-446571.4938,7.292919E-4
-2100124.841,1648779.065,0.06886442
-3436214.178,3104904.729,0.17028847
-1985476.597,1324636.904,0.069958664
-1870418.446,1320427.461,0.08463659
-1873708.793,1252226.094,0.052740257
-1862125.92,1254965.541,0.09006056
-3470288.122,2984423.37,0.057905495
-1923803.483,1257630.381,0.06528696
-3645464.14,3033879.846,0.10805437
-1790924.137,-1067505.24,0.014368372
-1978342.282,-551203.5714,0.0049648723
-1873847.467,1278101.157,0.089870594
-2175314.926,-112311.6228,0.0038689733
-2104527.577,1660381.868,0.035969816
-2129799.407,-307510.3378,0.026662504
-1904626.946,1368613.998,0.053522237
-1916369.946,-553784.7358,0.002019147
-2132638.363,-243523.8653,0.01893592
-2171903.485,-168833.8905,0.0024432286
-1846001.65,1272643.329,0.12276535
-1878244.66,1389538.586,0.027476683
-2950375.946,3224003.319,0.10188783
-3346438.688,3015290.41,0.12270927
-1840701.849,-911174.725,0.02476098
-1914909.715,1259438.326,0.06439022
-1953386.157,-535359.0266,3.0837563E-4
-1831217.009,1242692.333,0.19545986
-2169417.928,-312907.6818,7.754498E-4
-1851282.013,1244253.677,0.14141132
-1853246.192,1292797.704,0.076713115
-1870519.859,-770194.961,0.0016361667
-1864677.549,1326285.632,0.03596859
-2088073.42,-517277.6722,0.0020810692
-1887719.278,-659683.4907,0.008496472
-1854121.297,1258505.843,0.09006056
-1846867.516,1238547.315,0.20697984
-1875838.337,1269877.441,0.09603109
-1873407.314,1284045.632,0.069849856
-3025081.164,3074956.459,0.031935785
-1877507.049,1233116.393,0.08646922
-1864293.091,1368509.38,0.0042576334
-1856194.716,1232334.633,0.072538376
-1938547.193,1411725.01,0.23835598
-1895622.066,1393208.031,0.01127971
-1983771.655,-474026.9101,7.1847317E-4
-2081608.539,1710642.212,0.07277855
-1856063.259,1259378.749,0.09006056
-2594073.365,3004580.361,0.10680795
-2107734.838,-434512.2685,0.035499588
-2194192.881,-3165.119935,0.051464926
-1837068.835,1256192.816,0.1634802
-2486552.287,2916093.761,0.032908976
-1857329.685,-772226.3742,0.03805424
-1842389.434,1233453.757,0.20697984
-1846674.106,1300556.003,0.038889386
-1919859.924,1406500.809,0.024118107
-2244996.551,194546.4177,0.052935325
-1874817.963,-715063.9198,0.0012046034
-1847051.432,1254302.05,0.085992105
-1869127.052,1367321.916,0.0042576334
-1836425.634,1332670.186,0.08529329
-2076092.325,-404157.7997,3.5142564E-4
-2082897.002,1481108.737,0.053895667
-1913039.466,-554364.0579,0.002019147
-2022567.008,1268857.261,0.016208248
-1876850.558,1260161.533,0.06507835
-1871727.143,1281032.34,0.07071695
-2189045.518,24229.23548,0.05202715
-1831312.532,1304789.972,0.06384818
-1900026.761,1260872.85,0.08942275
-3621781.994,3012032.072,0.09863579
-1842068.052,-871244.2374,0.024128353
-1872529.76,1319537.937,0.08463659
-2244584.507,127060.2084,0.0030664925
-1879598.552,-590429.5734,0.0059976513
-1925958.397,1462561.253,0.12967528
